,tpc_num,j_num,journal,authors,year,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Genus,Species,common_name,lab_field_strain,collect_country,collect_specific,hemisphere,latitude,longitude,altitude_m,author_country,author_specific,author_hemisphere,author_latitude,author_longitude,author_altitude,trait_type,same_experiment,trait_detail,start_stage_dev,end_stage_dev,Stage.in.out.of.host,host.type,hosts..in.order.,trophic_transmission_type,habitat,habitat.cat.1,habitat.cat.2,distribution,distrib.cat.1,distrib.cat.2,parasite.size..units.,sd_of_trait,report_data,unit,convert_data,independent,has_threshold,low_threshold,up_threshold,threshold_note,sample_size_all_temps,low_temp,high_temp,diff_temp,num_temps,zeros,fluctuations._temp,acclimatize_time,time_graph,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,bio1,bio5,bio6,X.80,X.60,X.40,X.20,X.10,X.4,X0,X1,X1.5,X2,X2.5,X3,X4,X4.5,X5,X5.5,X6,X6.5,X7,X7.5,X8,X8.5,X9,X9.5,X10,X10.5,X11,X11.5,X12,X12.5,X13,X13.5,X14,X14.5,X15,X15.5,X16,X16.5,X17,X17.5,X18,X19,X19.5,X20,X20.5,X21,X21.5,X22,X22.5,X23,X23.5,X24,X24.5,X25,X25.5,X26,X26.5,X27,X27.5,X28,X28.5,X29,X29.5,X30,X30.5,X31,X31.5,X32,X32.5,X33,X33.5,X34,X34.5,X35,X35.5,X36,X36.5,X37,X37.5,X38,X40,X41,X42,X43,X45,X50,X55,X60,X70,X80,X90,X100,raw_.80,raw_.60,raw_.40,raw_.20,raw_.10,raw_.4,raw_0,raw_1,raw_1.5,raw_2,raw_2.5,raw_3,raw_4,raw_4.5,raw_5,raw_5.5,raw_6,raw_6.5,raw_7,raw_7.5,raw_8,raw_8.5,raw_9,raw_9.5,raw_10,raw_10.5,raw_11,raw_11.5,raw_12,raw_12.5,raw_13,raw_13.5,raw_14,raw_14.5,raw_15,raw_15.5,raw_16,raw_16.5,raw_17,raw_17.5,raw_18,raw_19,raw_19.5,raw_20,raw_20.5,raw_21,raw_21.5,raw_22,raw_22.5,raw_23,raw_23.5,raw_24,raw_24.5,raw_25,raw_25.5,raw_26,raw_26.5,raw_27,raw_27.5,raw_28,raw_28.5,raw_29,raw_29.5,raw_30,rawa_30.5,raw_31,raw_31.5,raw_32,raw_32.5,raw_33,raw_33.5,raw_34,raw_34.5,raw_35,raw_35.5,raw_36,raw_36.5,raw_37,raw_37.5,raw_38,raw_40,raw_41,raw_42,raw_43,raw_45,raw_50,raw_55,raw_60,raw_70,raw_80,raw_90,raw_100,in.other.meta.,if.yes.which.,notes,Mortality.bias.,Possible.to.separate.development.from.mortality.,PM.Notes,Q.Nov2018,Qs.for.Janet,X,X.1
11,157,67,Journal of Helminthology,Scholz,1997,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Cestoda,Nephroposticophora,Eucestoda,Bothriocephalidea,,,,Bothriocephalidae,Bothriocephalus,claviceps,,field,Czech Republic,"reservoir Rimov (S. Bohemia), canal of the Luznice River near Lomnice and Luznici (S. Bohemia), a water reservoir Mrazov near Marianske Lazne (W. Bohemia), pond Bagr (Ceske Budejovice), Macha Lake fishpond (N. Bohemia), Orlik water reservoir (Stedronin, S. Bohemia)",n,50,15,350,,,.,.,.,.,development,,min,egg,hatched coracidium (first coracidium),2,1,"copepod, fish (eels)",free living,freshwater,1,1,Europe and N. America,3,2,,n,raw,days,1/data,,y,6,33,"do not develop at 33, but no temperature between 23 and 33 C studied",,3,33,30,7,y,1 C,,,-5.1,-4.1,-1,2.5,7.1,10.2,11.8,11.6,8.2,4,0,-3.1,0.5,2.3,7.3,12.7,17.9,20.8,22.8,22.6,18.2,12.7,5.8,2.1,7.8,22.8,-5.1,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,.,.,.,0.058823529,.,0.125,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.307692308,.,.,.,0.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,.,inf,.,.,.,.,.,.,.,17,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.25,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"Yes, treat as apparent dev",Not with the information provided,.,,,NA,
12,229,108,Nematology,"Zhao, L. L., Wei, W., Kulhavy, D. L., Zhang, X. Y., Sun, J. H.",2007,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Tylenchida,Aphelenchina,,Aphelenchoidea,Aphelenchoididae,Bursaphelenchus,xylophilus,,field,China,Zhejiang,n,29,120,560,,,.,.,.,.,survival,,50%,.,. (not specified),2,1,plant,free living,infects pine trees!,2,2,"North America, Europe, Asia",3,2,,n,graph,days,1/data,1/2 trait detail,n,,NA,,,-4,30,34,8,n,,,y,1.7,3.1,6.9,12.4,17.5,21.4,24.8,24.3,20.6,14.7,9.3,3.6,9.9,10.9,15.3,21.4,25.6,29,33.7,33,28.4,23.2,18,12.4,17.5,33.7,1.7,.,.,.,.,.,0.17452007,0.105053052,.,.,.,.,.,0.090522314,.,.,.,.,.,.,.,.,.,.,.,0.072379849,.,.,.,.,.,.,.,.,.,0.052545846,.,.,.,.,.,.,.,.,0.046866945,.,.,.,.,.,.,.,.,.,0.034686091,.,.,.,.,.,.,.,.,.,0.024383702,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5.73,9.519,.,.,.,.,.,11.047,.,.,.,.,.,.,.,.,.,.,.,13.816,.,.,.,.,.,.,.,.,.,19.031,.,.,.,.,.,.,.,.,21.337,.,.,.,.,.,.,.,.,.,28.83,.,.,.,.,.,.,.,.,.,41.011,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,NA,
13,230,108,Nematology,"Zhao, L. L., Wei, W., Kulhavy, D. L., Zhang, X. Y., Sun, J. H.",2007,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Tylenchida,Aphelenchina,,Aphelenchoidea,Aphelenchoididae,Bursaphelenchus,xylophilus,,field,China,Zhejiang,n,29,120,560,,,.,.,.,.,survival,,max,.,. (not specified),2,1,plant,free living,infects pine trees!,2,2,"North America, Europe, Asia",3,2,,n,graph,days,1/data,1/2 trait detail,n,,NA,,,-4,30,34,8,n,,,y,1.7,3.1,6.9,12.4,17.5,21.4,24.8,24.3,20.6,14.7,9.3,3.6,9.9,10.9,15.3,21.4,25.6,29,33.7,33,28.4,23.2,18,12.4,17.5,33.7,1.7,.,.,.,.,.,0.033333333,NA,.,.,.,.,.,NA,.,.,.,.,.,.,.,.,.,.,.,0.022222222,.,.,.,.,.,.,.,.,.,0.0125,.,.,.,.,.,.,.,.,0.018181818,.,.,.,.,.,.,.,.,.,0.02,.,.,.,.,.,.,.,.,.,0.025,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,NA,.,.,.,.,.,NA,.,.,.,.,.,.,.,.,.,.,.,45,.,.,.,.,.,.,.,.,.,80,.,.,.,.,.,.,.,.,55,.,.,.,.,.,.,.,.,.,50,.,.,.,.,.,.,.,.,.,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,NA,
14,37,14,The Journal of Parasitology,Lo and Lee,1996,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Trematoda,Digenea,,Opisthorchiida,,Opisthorchioidea,Opisthorchioidea,Heterophyidae,Centrocestus,formosanus,,field,.,.,.,.,.,.,Taiwan (China),"National Yang-Ming University, Taipei",n,25,122,75,survival,,50%,.,cercaria,2,2,"snail, fish or amphib, bird or mammal",free living,freshwater,1,1,"native to Asia, now worldwide",6,4,,n,graph,days,1/data,1/2 trait detail,,,NA,,200 cercariae at each temperature,5,40,35,6,n,n,n,y,11.4,11.5,13.5,16.3,19.7,21.8,23,22.9,21.8,18.9,16,13.1,16.9,17.1,19.1,22.4,25.5,27.5,29.4,29.2,27.9,24.4,21.6,18.6,20.4,29.4,11.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.032969569,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.007563438,.,.,.,.,.,.,.,.,0.009830618,.,.,.,.,.,.,.,.,.,0.010652577,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.033694993,.,.,.,.,.,.,0.080906149,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30.331,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,132.215,.,.,.,.,.,.,.,.,101.723,.,.,.,.,.,.,.,.,.,93.874,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29.678,.,.,.,.,.,.,12.36,.,.,.,.,.,.,.,.,.,.,.,y,P06;Mor11,.,"No, good data",NA,.,,,NA,
15,38,14,The Journal of Parasitology,Lo and Lee,1996,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Trematoda,Digenea,,Opisthorchiida,,Opisthorchioidea,Opisthorchioidea,Heterophyidae,Centrocestus,formosanus,,field,.,.,.,.,.,.,Taiwan (China),"National Yang-Ming University, Taipei",n,25,122,75,survival,,max,.,cercaria,2,2,"snail, fish or amphib, bird or mammal",free living,freshwater,1,1,"native to Asia, now worldwide",6,4,,n,graph,days,1/data,1/2 trait detail,,,NA,,200 cercariae at each temperature,5,40,35,6,n,n,n,y,11.4,11.5,13.5,16.3,19.7,21.8,23,22.9,21.8,18.9,16,13.1,16.9,17.1,19.1,22.4,25.5,27.5,29.4,29.2,27.9,24.4,21.6,18.6,20.4,29.4,11.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.598757578,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.15059485,.,.,.,.,.,.,.,.,0.182062311,.,.,.,.,.,.,.,.,.,0.222795715,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.74135854,.,.,.,.,.,.,1.345819548,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40.083,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,159.368,.,.,.,.,.,.,.,.,131.823,.,.,.,.,.,.,.,.,.,107.722,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32.373,.,.,.,.,.,.,17.833,.,.,.,.,.,.,.,.,.,.,.,y,P06;Mor11,.,"No, good data",NA,.,,,NA,
16,103,40,Comparative Biochemistry and Physiology. Part A: Molecular & Integrative Physiology,Young et al.,1984,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Trematoda,,,NA,,,,NA,Cercaria,caribbea,,field,Jamaica,West bank reef at Discovery bay,n,18,-77,31,,,.,.,.,.,survival,,50%,.,cercaria,2,2,"not known, but likely snail, fish, bird or mammal like relatives in the Cyathocotylidae",free living,marine,1,3,throughout Caribbean and recently in South Korea,5,3,,y (gives max),raw,hours,1/((data*2)/24),,,,NA,,.,10,40,30,7,n,,n,,20.5,20.6,21.1,22,23.1,23.8,23.6,23.6,23.5,23.2,22.4,21.4,28.7,28.8,29.1,29.6,30,30.4,31.1,31.4,31,30.3,29.9,29.2,26.2,31.4,20.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.289156627,.,.,.,.,.,.,.,.,.,0.670391061,.,.,.,.,.,.,.,.,1.678321678,.,.,.,.,.,.,.,.,.,2.510460251,.,.,.,.,.,.,.,.,.,3.045685279,.,.,.,.,.,.,.,.,.,5.607476636,.,.,.,.,.,.,9.523809524,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41.5,.,.,.,.,.,.,.,.,.,17.9,.,.,.,.,.,.,.,.,7.15,.,.,.,.,.,.,.,.,.,4.78,.,.,.,.,.,.,.,.,.,3.94,.,.,.,.,.,.,.,.,.,2.14,.,.,.,.,.,.,1.26,.,.,.,.,.,.,.,.,.,.,.,y,Mor11,"Also, note that Young reports a themostable zone. This might be one case where the Arrhenius doesn't fit that well - this is why it's important to find not just the best fit, but also to determine whether that best fit is also a good fit.",.,.,.,,,NA,
17,91,36,Journal of Fish Biology,Moller,1978,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Ascaridida,,,Ascaridoidea,Anisakidae,Contracaecum,aduncum,,field,Germany,Kiel Fjord (Western Baltic),n,54,10,20,,,.,.,.,.,survival,no,50%,.,not specified,1,1,"crustacean, fish",in fish host?,marine,1,3, circumpolar distribution in the Northern Hemisphere,2,2,,n,graph,days,1/data,,,,NA,,100 per temperature,0,25,25,5,n,0.5,n,,-2.3,-2.5,-0.4,2.8,6.6,9.8,12.1,11.6,8.9,5.5,2.1,-0.6,2.2,2.7,6.4,11.5,16.5,19.9,21.5,20.8,18,12.4,6.8,3.6,8.1,21.5,-2.5,.,.,.,.,.,.,0,.,.,.,.,.,.,.,0.160720026,.,.,.,.,.,.,.,.,.,0.325732899,.,.,.,.,.,.,.,.,.,0.310655483,.,.,.,.,.,.,.,.,0.569151964,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.677,.,.,.,.,.,.,.,6.222,.,.,.,.,.,.,.,.,.,3.07,.,.,.,.,.,.,.,.,.,3.219,.,.,.,.,.,.,.,.,1.757,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,Mor11,.,NA,.,.,,,NA,
18,92,36,Journal of Fish Biology,Moller,1978,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Ascaridida,,,Ascaridoidea,Anisakidae,Contracaecum,aduncum,,field,Germany,Kiel Fjord (Western Baltic),n,54,10,20,,,.,.,.,.,development,no,50%,egg,L1,2,1,"crustacean, fish",free living,marine,1,3, circumpolar distribution in the Northern Hemisphere,2,2,,n,graph,days,1/data,,,,NA,,100 per temperature,0,25,25,6,y,0.5,n,,-2.3,-2.5,-0.4,2.8,6.6,9.8,12.1,11.6,8.9,5.5,2.1,-0.6,2.2,2.7,6.4,11.5,16.5,19.9,21.5,20.8,18,12.4,6.8,3.6,8.1,21.5,-2.5,.,.,.,.,.,.,0,.,.,.,.,.,.,.,0.007364801,.,.,.,.,.,.,.,.,.,0.007955513,.,.,.,.,.,.,.,.,.,0.011085737,.,.,.,.,.,.,.,.,0.023781778,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,.,.,.,.,135.781,.,.,.,.,.,.,.,.,.,125.699,.,.,.,.,.,.,.,.,.,90.206,.,.,.,.,.,.,.,.,42.049,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,Mor11,.,"Probably, the authors are not entirely clear how they dealt with dead eggs (is this 50% relatively to all eggs or relative to all that survived)","Not sure, just treat as apparent dev",.,,,NA,
19,161,70,Canadian Bulletin of Fisheries and Aquatic Sciences,Brattey,1990,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Ascaridida,,,Ascaridoidea,Anisakidae,Contracaecum,osculatum,,field,Canada,"St. Anthony, Newfoundland",n,51,-56,7,,,.,.,.,.,development,,mean,egg,hatched infective larva,2,2,"crustacean, fish, mammal",free living,marine,1,3, circumpolar distribution in the Northern Hemisphere,2,2,,n,graph,days,1/data,,n,,NA,,3 replicates for each temperature; each replicate used eggs from a different female worm,1.7,12,10.3,6,n,,,,-14.8,-14.8,-10.7,-4.4,-0.2,4,9,8.8,5.2,0.6,-3.7,-10.8,-5.4,-5.4,-1.6,2.7,8.5,14.3,19.1,17.9,13.3,7.5,2.5,-2.7,1.6,19.1,-14.8,.,.,.,.,.,.,.,.,0.005747126,.,.,.,0.010752688,.,.,.,0.015873016,.,.,.,0.021276596,.,.,.,0.027027027,.,.,.,0.035714286,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,174,.,.,.,93,.,.,.,63,.,.,.,47,.,.,.,37,.,.,.,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"Yes, treat as apparent dev",Not without additional assumptions,.,,,NA,
20,6,1,The Journal of Parasitology,Boag and Thomas,1985,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Trichostrongyloidea,Cooperiidae,Cooperia,curticei,,lab,.,.,.,.,.,.,UK,"University of Newcastle-upon-Tyne, Newcastle-upon-Tyne, England",n,55,-2,55,survival,,50%,.,infective larva,2,3,mammal ,free living,terrestrial,2,2,"mainly: regions with warm and humid weather, also: worldwide",4,3,,y,raw,days,1/data,,,,NA,,3 replicates for each temperature with sample size 200 within each replicate,5,30,25,6,n,1,n,,-0.4,-0.4,1.1,2.8,5.4,8.4,10,9.8,8.1,5.6,2.2,0.3,5,5.3,7.9,10.6,14,17.1,18.5,18.2,15.8,12.5,8.3,5.9,8,18.5,-0.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.002386635,.,.,.,.,.,.,.,.,.,0.00310559,.,.,.,.,.,.,.,.,.,0.004115226,.,.,.,.,.,.,.,.,0.008064516,.,.,.,.,.,.,.,.,.,0.010752688,.,.,.,.,.,.,.,.,.,0.016129032,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,419,.,.,.,.,.,.,.,.,.,322,.,.,.,.,.,.,.,.,.,243,.,.,.,.,.,.,.,.,124,.,.,.,.,.,.,.,.,.,93,.,.,.,.,.,.,.,.,.,62,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,Mol13,.,NA,.,.,,,NA,
21,9,1,The Journal of Parasitology,Boag and Thomas,1985,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Trichostrongyloidea,Cooperiidae,Cooperia,oncophora,,lab,.,.,.,.,.,.,UK,"University of Newcastle-upon-Tyne, Newcastle-upon-Tyne, England",n,55,-2,55,survival,,50%,.,infective larva,2,3,mammal,free living,terrestrial,2,2,"mainly: regions with warm and humid weather, also: worldwide",4,3,,y,raw,days,1/data,,,,NA,,3 replicates for each temperature with sample size 200 within each replicate,5,30,25,6,n,1,n,,-0.4,-0.4,1.1,2.8,5.4,8.4,10,9.8,8.1,5.6,2.2,0.3,5,5.3,7.9,10.6,14,17.1,18.5,18.2,15.8,12.5,8.3,5.9,8,18.5,-0.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.001666667,.,.,.,.,.,.,.,.,.,0.001956947,.,.,.,.,.,.,.,.,.,0.002325581,.,.,.,.,.,.,.,.,0.002754821,.,.,.,.,.,.,.,.,.,0.003389831,.,.,.,.,.,.,.,.,.,0.007633588,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,600,.,.,.,.,.,.,.,.,.,511,.,.,.,.,.,.,.,.,.,430,.,.,.,.,.,.,.,.,363,.,.,.,.,.,.,.,.,.,295,.,.,.,.,.,.,.,.,.,131,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,Mol13,.,NA,.,.,,,NA,
22,95,36,Journal of Fish Biology,Moller,1978,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Trematoda,Digenea,,Opisthorchiida,,Opisthorchioidea,Opisthorchioidea,Heterophyidae,Cryptocotyle,lingua,,field,Germany,Kiel Fjord (Western Baltic),n,54,10,20,,,.,.,.,.,survival,,50%,.,cercaria,2,2,"snail, fish, bird or mammal",free living,marine,1,3,"North American, Europe and Asia",3,2,,n,graph,days,1/data,,,,NA,,100 per temperature,0,25,25,6,n,0.5,n,,-2.3,-2.5,-0.4,2.8,6.6,9.8,12.1,11.6,8.9,5.5,2.1,-0.6,2.2,2.7,6.4,11.5,16.5,19.9,21.5,20.8,18,12.4,6.8,3.6,8.1,21.5,-2.5,.,.,.,.,.,.,0.097427903,.,.,.,.,.,.,.,0.165398611,.,.,.,.,.,.,.,.,.,0.195121951,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.261917234,.,.,.,.,.,.,.,.,.,0.504286435,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10.264,.,.,.,.,.,.,.,6.046,.,.,.,.,.,.,.,.,.,5.125,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.818,.,.,.,.,.,.,.,.,.,1.983,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,Mor11,.,NA,.,.,,fig7 - what stage are these parasites at? ,NA,
23,26,10,Z Parasitenkd (ZEITSCHRIFT FUR PARASITENKUNDE-PARASITOLOGY RESEARCH),Rupasinghe and Ogbourne,1978,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Cyathostomum,catinatum,,field,UK,"slaughterhouse in Bishop Sutton, near Bristol",n,51,-3,76,,,.,.,.,.,development,,min,egg,complete 2nd ecdyses,2,3,mammal,free living,terrestrial,2,2,worldwide,6,4,,n,graph,days,1/data,,y,12,35,in paper,sample size not large enough for statistical analysis,4,40,36,15,y,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.,.,0,.,.,.,.,.,.,.,0.071428571,.,.,.,.,.,0.116686114,.,.,.,.,.,0.175131349,.,.,0.223713647,.,.,.,0.27173913,.,.,.,.,.,0.347222222,.,.,.,.,.,0.401606426,.,.,.,0.438596491,.,.,.,.,.,0.497512438,.,.,.,0.526315789,.,.,.,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,inf,.,.,.,inf,.,.,.,.,.,.,.,14,.,.,.,.,.,8.57,.,.,.,.,.,5.71,.,.,4.47,.,.,.,3.68,.,.,.,.,.,2.88,.,.,.,.,.,2.49,.,.,.,2.28,.,.,.,.,.,2.01,.,.,.,1.9,.,.,.,.,.,inf,inf,.,.,.,.,.,.,.,.,.,.,.,n,.,.,Yes,"Not with the information given in the paper; the simplified method I developed also does not work for this as they report min times rather than means (or medians) -> would need to use gamma distribution in my method but that introduces another unknown (the number of stages), so again not possisble. As such, simply report as ""apparent (min) development time""",.,,,NA,
24,29,10,Z Parasitenkd (ZEITSCHRIFT FUR PARASITENKUNDE-PARASITOLOGY RESEARCH),Rupasinghe and Ogbourne,1978,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Cyathostomum,pateratum,,field,UK,"slaughterhouse in Bishop Sutton, near Bristol",n,51,-3,76,,,.,.,.,.,development,,min,egg,complete 2nd ecdyses,2,3,mammal,free living,terrestrial,2,2,worldwide,6,4,,n,graph,days,1/data,,y,12,35,in paper,sample size not large enough for statistical analysis,4,40,36,15,y,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.,.,0,.,.,.,.,.,.,.,0.071530758,.,.,.,.,.,0.113507378,.,.,.,.,.,0.16722408,.,.,0.222222222,.,.,.,0.286532951,.,.,.,.,.,0.355871886,.,.,.,.,.,0.425531915,.,.,.,0.462962963,.,.,.,.,.,0.543478261,.,.,.,0.606060606,.,.,.,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,inf,.,.,.,inf,.,.,.,.,.,.,.,13.98,.,.,.,.,.,8.81,.,.,.,.,.,5.98,.,.,4.5,.,.,.,3.49,.,.,.,.,.,2.81,.,.,.,.,.,2.35,.,.,.,2.16,.,.,.,.,.,1.84,.,.,.,1.65,.,.,.,.,.,inf,inf,.,.,.,.,.,.,.,.,.,.,.,n,.,.,.,.,.,,,NA,
25,30,10,Z Parasitenkd (ZEITSCHRIFT FUR PARASITENKUNDE-PARASITOLOGY RESEARCH),Rupasinghe and Ogbourne,1978,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Strongyloidea,Strongylidae,Cylicocyclus,nassatus,,field,UK,"slaughterhouse in Bishop Sutton, near Bristol",n,51,-3,76,,,.,.,.,.,development,,min,egg,complete 2nd ecdyses,2,3,mammal,free living,terrestrial,2,2,worldwide,6,4,,n,graph,days,1/data,,y,12,35,in paper,sample size not large enough for statistical analysis,4,40,36,15,y,.,n,,0.8,1.1,2.1,4.2,7.2,10.5,12.3,11.8,9.5,6.7,3.3,1.6,6,6.6,8.7,11.7,15,18.6,20.4,19.6,16.7,12.9,9.1,7,9.3,20.4,0.8,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.,.,0,.,.,.,.,.,.,.,0.07733952,.,.,.,.,.,0.127388535,.,.,.,.,.,0.200400802,.,.,0.24691358,.,.,.,0.301204819,.,.,.,.,.,0.371747212,.,.,.,.,.,0.442477876,.,.,.,0.4784689,.,.,.,.,.,0.598802395,.,.,.,0.666666667,.,.,.,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,inf,.,.,.,inf,.,.,.,.,.,.,.,12.93,.,.,.,.,.,7.85,.,.,.,.,.,4.99,.,.,4.05,.,.,.,3.32,.,.,.,.,.,2.69,.,.,.,.,.,2.26,.,.,.,2.09,.,.,.,.,.,1.67,.,.,.,1.5,.,.,.,.,.,inf,inf,.,.,.,.,.,.,.,.,.,.,.,n,.,.,.,.,.,,,NA,
